"Time";"Displacement"
"2020-12-15T02:39";5
"2020-12-15T02:44";4
"2020-12-15T02:50";5
"2020-12-15T02:55";5
"2020-12-15T03:00";4
"2020-12-15T03:05";6
"2020-12-15T03:10";4
"2020-12-15T03:20";8
"2020-12-15T03:25";4
"2020-12-15T03:31";4
"2020-12-15T03:36";3
"2020-12-15T03:41";4
"2020-12-15T03:51";5
"2020-12-15T03:56";4
"2020-12-15T04:01";3
"2020-12-15T04:06";4
"2020-12-15T04:12";4
"2020-12-15T04:17";4
"2020-12-15T04:27";5
"2020-12-15T04:32";4
"2020-12-15T04:37";4
"2020-12-15T04:42";4
"2020-12-15T04:47";5
"2020-12-15T04:52";7
"2020-12-15T04:58";5
"2020-12-15T05:03";4
"2020-12-15T05:08";5
"2020-12-15T05:13";5
"2020-12-15T05:18";5
"2020-12-15T05:23";6
"2020-12-15T05:28";4
"2020-12-15T05:33";5
"2020-12-15T05:39";4
"2020-12-15T05:44";5
"2020-12-15T05:49";4
"2020-12-15T05:54";5
"2020-12-15T05:59";4
"2020-12-15T06:04";5
"2020-12-15T06:09";5
"2020-12-15T06:14";4
"2020-12-15T06:20";4
"2020-12-15T06:25";5
"2020-12-15T06:30";4
"2020-12-15T06:35";4
"2020-12-15T06:40";4
"2020-12-15T06:45";5
"2020-12-15T06:50";5
"2020-12-15T06:55";4
"2020-12-15T07:00";4
"2020-12-15T07:06";5
"2020-12-15T07:11";4
"2020-12-15T07:16";5
"2020-12-15T07:21";4
"2020-12-15T07:26";4
"2020-12-15T07:31";3
"2020-12-15T07:36";4
"2020-12-15T07:41";5
"2020-12-15T07:47";5
"2020-12-15T07:52";6
"2020-12-15T07:57";5
"2020-12-15T08:02";5
"2020-12-15T08:07";4
"2020-12-15T08:12";5
"2020-12-15T08:17";4
"2020-12-15T08:22";5
"2020-12-15T08:27";5
"2020-12-15T08:33";6
"2020-12-15T08:38";4
"2020-12-15T08:43";4
"2020-12-15T08:48";4
"2020-12-15T08:53";5
"2020-12-15T08:58";4
"2020-12-15T09:03";4
"2020-12-15T09:09";4
"2020-12-15T09:14";4
"2020-12-15T09:24";4
"2020-12-15T09:29";4
"2020-12-15T09:34";5
"2020-12-15T09:39";6
"2020-12-15T09:44";4
"2020-12-15T09:50";6
"2020-12-15T09:55";5
"2020-12-15T10:00";5
"2020-12-15T10:05";4
"2020-12-15T10:10";4
"2020-12-15T10:15";6
"2020-12-15T10:20";6
"2020-12-15T10:25";4
"2020-12-15T10:30";5
"2020-12-15T10:36";4
"2020-12-15T10:41";4
"2020-12-15T10:46";5
"2020-12-15T10:51";7
"2020-12-15T10:56";4
